Protocol,Flow Duration,Total Fwd Packets,Fwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Min,Fwd IAT Mean,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Variance,FIN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Std,Label
-0.6570128223658981,-0.6400361206579798,0.0031730698472594004,-0.03802938019433254,-0.12611172300497808,-0.2238359852783009,-0.15780357260557085,-0.18656884857329256,-0.536740282421258,-0.03927380019084675,-0.1389987010346564,-0.46050791940066665,-0.5774107645341958,-0.054614829838764076,-0.4426998729952456,-0.11248353452925273,-0.41136619669340063,-0.2648194046340243,-0.32131983905946004,-0.349031019836597,-0.11280933656733584,-0.18847284621527813,-0.11988669788888888,-0.5480837101992648,-0.2384497093555533,-0.031276876532935746,-0.3945742506164765,-0.2697288074530789,-0.017455813639230305,1.6635907076369094,-0.7617806492361284,-0.3026585656130192,-0.8182755873410452,1.9986076918113689,-0.1608682284833444,1.0965886013157895,-0.1623604623246129,-0.10255481090282567,-0.17552282309363412,-0.14034528556365883,-0.16619292329083746,0
-0.6570128223658981,-0.6419920018738521,-0.0107501024823598,-0.12425936406501001,-0.2990909936165055,-0.2010756347817451,-0.3008141321470587,-0.6693524882220847,-0.5065556883910838,-0.04714041376975264,-0.0863325590748844,-0.4612967723245206,-0.5781274944231324,-0.05461388686129798,-0.44342904971198394,-0.11242689785435578,-0.4131692489358465,-0.26561573361879703,-0.322684558925298,-0.3504355577099387,-0.11280983531954422,-0.18847284621527813,-0.04654713807955344,-0.4713400510487732,-0.7072389224581959,-0.7950614662582959,-0.5090062511911275,-0.2697288074530789,-0.017455813639230305,1.6635907076369094,-0.7617806492361284,-0.3026585656130192,-0.8182755873410452,-0.40043014222687834,3.7132428737366734,-0.8099914444601981,-0.1623604623246129,-0.10255481090282567,-0.17552282309363412,-0.14034528556365883,-0.16619292329083746,3
-0.6570128223658981,-0.6419847779135346,-0.0107501024823598,-0.12425936406501001,-0.2990909936165055,-0.2010756347817451,-0.3008141321470587,-0.6693524882220847,-0.5065556883910838,-0.04804196802882446,-0.1069061189408701,-0.461267562785916,-0.5781215202744321,-0.05458151130162879,-0.4434005360729291,-0.11239176431536368,-0.4131692489358465,-0.26561573361879703,-0.322684558925298,-0.3504355577099387,-0.11280983531954422,-0.18847284621527813,-0.07563001379447427,-0.4713400510487732,-0.7072389224581959,-0.7950614662582959,-0.5090062511911275,-0.2697288074530789,-0.017455813639230305,1.6635907076369094,-0.7617806492361284,-0.3026585656130192,-0.8182755873410452,-0.40043014222687834,3.7132428737366734,-0.8099914444601981,-0.1623604623246129,-0.10255481090282567,-0.17552282309363412,-0.14034528556365883,-0.16619292329083746,3
-0.6570128223658981,-0.38563244699755833,-0.001467987595947,-0.08149777370291175,-0.07217195044869536,-0.2238359852783009,-0.20597471541999235,3.295883196181483,-0.536740282421258,-0.049412122611330385,-0.14123092883996083,-0.2728692821194794,-0.382975738535344,-0.0546160871420522,-0.3669569421769848,-0.11248553208832586,-0.0890057833084409,0.11656880143427563,-0.0075431985827096775,-0.12089376998717288,-0.11273340154360945,-0.18847284621527813,-0.12415171543282355,-0.5480837101992648,3.1526360007226275,1.32077442552573,3.399606915754951,-0.2697288074530789,-0.017455813639230305,1.6635907076369094,-0.7617806492361284,-0.3026585656130192,-0.8182755873410452,1.9986076918113689,-0.17496322729599517,1.0965886013157895,-0.1614408065796991,-0.10255481090282567,-0.17489251214343043,-0.13932678981795282,-0.16619292329083746,1
-0.6570128223658981,0.7219133054767337,-0.0107501024823598,-0.12567297035797192,-0.30467097008784505,-0.2238359852783009,-0.31473551441892167,-0.6679886926298565,-0.44618650033073537,-0.04954654309244433,-0.14124061017067777,3.2118272275887616,2.383435542814836,-0.054605085738281114,4.944552148584464,6.526460799193831,1.3146831857762682,5.8393165263796885,-0.322684558925298,1.9620830879307307,6.93206510809743,-0.18847284621527813,-0.12416494360676719,-0.5480837101992648,-0.7072389224581959,-0.796454991543774,-0.5090036955584585,-0.2697288074530789,-0.017455813639230305,1.6635907076369094,-0.7617806492361284,-0.3026585656130192,0.315014237549251,1.9986076918113689,-0.20650917701954696,2.367641965166448,-0.16231487032592737,-0.10255481090282567,-0.1754915753836382,-0.14029479356493402,-0.16619292329083746,3
-0.6570128223658981,2.1500127053619433,0.010908165585936734,-0.05428585256339468,-0.0070722249497334345,-0.2238359852783009,-0.2268567888277868,-0.1722489948548962,-0.536740282421258,-0.04954424647811539,-0.14123880729578198,0.2912750715503212,-0.13740361854590086,-0.054597541918552366,0.2912132262074458,-0.11247260670608797,2.950791243424023,0.5856400830603768,0.1140459522740966,0.058859777801684214,-0.11278863835068792,-0.18847284621527813,-0.12416128836029537,-0.5480837101992648,-0.22450555429159366,-0.6398140399230177,-0.48219465410819934,-0.2697288074530789,-0.017455813639230305,1.6635907076369094,-0.7617806492361284,-0.3026585656130192,-0.8182755873410452,0.20988726245746853,-0.16784860884770478,-0.8099914444601981,-0.12899931579776783,-0.08542448107159015,-0.132119753909282,-0.10720378022923369,-0.1654891125718898,0
-0.6570128223658981,-0.6420029465361392,-0.0107501024823598,-0.12019524597274447,-0.2758410916525905,-0.2238359852783009,-0.26079015811545275,-0.6679886926298565,-0.44618650033073537,0.04702916379018784,0.4543987517571485,-0.4613410262408681,-0.578155823441732,-0.05461577281623017,-0.4434765406559615,-0.11248541458485098,-0.4131692489358465,-0.26561573361879703,-0.322684558925298,-0.3504355577099387,-0.11280983531954422,5.305804099004144,0.717833015033507,-0.5480837101992648,-0.6989388301582199,-0.7625458762638103,-0.5089072830607533,-0.2697288074530789,-0.017455813639230305,-0.6011093927186426,1.31271383829813,-0.3026585656130192,-0.8182755873410452,-0.39625805059329394,-0.20650917701954696,1.0965886013157895,-0.1623604623246129,-0.10255481090282567,-0.17552282309363412,-0.14034528556365883,-0.16619292329083746,0
-0.6570128223658981,-0.6419902864852818,-0.0107501024823598,-0.12425936406501001,-0.2990909936165055,-0.2010756347817451,-0.3008141321470587,-0.6693524882220847,-0.5065556883910838,-0.04744012779417737,-0.09317206358848493,-0.46128983628023656,-0.5781283295182007,-0.054600685176772676,-0.44342227891475017,-0.1124185551076386,-0.4131692489358465,-0.26561573361879703,-0.322684558925298,-0.3504355577099387,-0.11280983531954422,-0.18847284621527813,-0.05621548989315705,-0.4713400510487732,-0.7072389224581959,-0.7950614662582959,-0.5090062511911275,-0.2697288074530789,-0.017455813639230305,1.6635907076369094,-0.7617806492361284,-0.3026585656130192,-0.8182755873410452,-0.40043014222687834,3.7132428737366734,-0.8099914444601981,-0.1623604623246129,-0.10255481090282567,-0.17552282309363412,-0.14034528556365883,-0.16619292329083746,3
-0.6570128223658981,1.2192783587022449,-0.0107501024823598,-0.12531956878473147,-0.30281097793073186,-0.2238359852783009,-0.31125516885095594,-0.6679886926298565,-0.44618650033073537,-0.04954654679537972,-0.14124078309637336,4.559959778571375,3.464508269610616,-0.054605714389925175,6.899500645653088,8.9352820344378,1.9416030957160622,8.054380443724272,-0.322684558925298,2.8011385257295576,9.488170176062882,-0.18847284621527813,-0.12416531027961587,-0.5480837101992648,-0.7072389224581959,-0.7945969578298033,-0.5090050485404598,-0.2697288074530789,-0.017455813639230305,1.6635907076369094,-0.7617806492361284,-0.3026585656130192,0.315014237549251,-0.40043014222687834,-0.20650917701954696,-0.1744647625348689,-0.1623174755829951,-0.10255481090282567,-0.17549336096706653,-0.14029767882200403,-0.16619292329083746,3
-0.6570128223658981,-0.6319132725691595,-0.009203083334624334,0.00013798971563946103,0.3574862378444533,-0.2238359852783009,0.5112664887771282,-0.5264948999361779,-0.536740282421258,-0.04922085701677106,-0.14108818463231862,-0.4477450774216377,-0.5684270530816091,-0.054614829838764076,-0.43352818920774455,-0.11241479499644211,-0.40675258604104714,-0.2580585120977472,-0.3103726211252198,-0.34189049434279484,-0.11280933656733584,-0.18847284621527813,-0.1237953714361084,-0.5480837101992648,-0.4728443159068746,-0.47309906175932714,-0.4808891448629243,-0.2697288074530789,-0.017455813639230305,1.6635907076369094,-0.7617806492361284,-0.3026585656130192,0.315014237549251,5.092341355205027,0.4770311463520515,1.0965886013157895,-0.1623604623246129,-0.10255481090282567,-0.17552282309363412,-0.14034528556365883,-0.16619292329083746,0
-0.6570128223658981,-0.6416735919306253,-0.0107501024823598,-0.12355256091852905,-0.2990909936165055,-0.1555549337886335,-0.29385344101112726,-0.6700343860181988,-0.536740282421258,-0.049441231173602745,-0.1385703560631099,-0.46045471046500386,-0.5774804495191926,-0.054604771412459084,-0.44342876362196,-0.11242654534393111,-0.41275205667187587,-0.264141689620728,-0.322684558925298,-0.3498771970132338,-0.11110884091285228,-0.18847284621527813,-0.11850291901527679,-0.5480837101992648,-0.7072389224581959,-0.7936679409728179,-0.5090036955584585,3.7074275063258026,-0.017455813639230305,-0.6011093927186426,-0.7617806492361284,-0.3026585656130192,0.315014237549251,-0.48761834289607076,-0.17496322729599517,-0.8099914444601981,-0.1623604623246129,-0.10255481090282567,-0.17552282309363412,-0.14034528556365883,-0.16619292329083746,1
-0.6570128223658981,-0.1965889676935863,-0.0107501024823598,-0.12567297035797192,-0.30467097008784505,-0.2238359852783009,-0.31473551441892167,-0.6679886926298565,-0.44618650033073537,-0.049546490462031356,-0.14123927569137135,0.7393227241665162,0.3848136949570917,-0.054603828434992986,1.3112088442764371,2.0495784058867486,0.1495295970588953,1.7225391970709754,-0.322684558925298,0.40266785963144747,2.181450323244568,-0.18847284621527813,-0.12416211396786918,-0.5480837101992648,-0.7072389224581959,-0.796454991543774,-0.5090036955584585,-0.2697288074530789,-0.017455813639230305,1.6635907076369094,-0.7617806492361284,-0.3026585656130192,0.315014237549251,1.9986076918113689,-0.20650917701954696,2.367641965166448,-0.16230965981179188,-0.10255481090282567,-0.1754880042167815,-0.14028902305079405,-0.16619292329083746,3
-0.6570128223658981,-0.6419823135524898,-0.009203083334624334,-0.12567297035797192,-0.30467097008784505,-0.2238359852783009,-0.31473551441892167,-0.6700343860181988,-0.536740282421258,-0.04954656861484187,-0.10064949372874121,-0.4612869055572997,-0.5781152598258775,-0.054614829838764076,-0.4434337225157086,-0.11248506207442631,-0.4131692489358465,-0.26561573361879703,-0.322684558925298,-0.3504355577099387,-0.11280983531954422,-0.18847284621527813,-0.08113079401723536,-0.5480837101992648,-0.7092309446101901,-0.8020290926856857,-0.5090077545044622,-0.2697288074530789,-0.017455813639230305,1.6635907076369094,-0.7617806492361284,-0.3026585656130192,-0.8182755873410452,1.9986076918113689,3.6810257335934717,1.0965886013157895,-0.1623604623246129,-0.10255481090282567,-0.17552282309363412,-0.14034528556365883,-0.16619292329083746,3
-0.6570128223658981,-0.6420026807717129,-0.012297121630095269,-0.12567297035797192,-0.30467097008784505,-0.2238359852783009,-0.31473551441892167,-0.6679886926298565,-0.44618650033073537,-0.03690792369085482,0.17922003415618903,-0.46133438326887777,-0.5781586499198215,-0.05459817057019643,-0.4434766360193028,-0.11248553208832586,-0.4131692489358465,-0.26561573361879703,-0.322684558925298,-0.3504355577099387,-0.11280983531954422,-0.18847284621527813,0.5553419432807898,-0.5480837101992648,-0.7072389224581959,-0.7973840084007592,-0.5090032445644581,-0.2697288074530789,-0.017455813639230305,1.6635907076369094,-0.7617806492361284,-0.3026585656130192,0.315014237549251,4.982078933460297,-0.20650917701954696,2.367641965166448,-0.1623604623246129,-0.10255481090282567,-0.17552282309363412,-0.14034528556365883,-0.16619292329083746,3
-0.6570128223658981,2.1927355449254864,0.026378357063291405,0.1798426897084243,0.08313739467025666,-0.2238359852783009,-0.08329253414920008,0.2832587329493314,-0.536740282421258,-0.049506150205281756,-0.14123666465714832,-0.0661022069920819,0.40298298448307124,-0.054615458490408136,0.004082549784024731,-0.11248341702577784,3.1648614565741964,0.13046335712828616,1.1518581191920891,2.0644069218086365,-0.11280958594344002,-0.18847284621527813,-0.12415542212418242,-0.5480837101992648,0.21905137821912202,0.7268616132440965,-0.2165107473501029,-0.2697288074530789,-0.017455813639230305,1.6635907076369094,-0.7617806492361284,-0.3026585656130192,0.315014237549251,1.9986076918113689,-0.18892398802471597,1.0965886013157895,0.04122344334868355,0.1809476307135222,0.04407447646550483,-0.044256126733290324,-0.08355419270919384,0
1.5190150026261238,-0.6412449863920531,-0.0107501024823598,-0.10870969484242883,-0.2600311583171283,0.3224124266390382,-0.14767892715656625,-0.6393489851930637,0.8215664489365825,-0.04849180615418472,-0.1400784656846484,-0.4592993543235306,-0.5765183216465544,-0.054600999502594706,-0.4434720585789194,-0.11247989192153114,-0.4131677810258135,-0.26561054712767346,-0.322684558925298,-0.35043359309232824,-0.11280385029304361,-0.18847284621527813,-0.12170072473151745,1.2937641094125334,-0.6793506123302767,-0.6515283618540667,-0.5088088661502794,-0.2697288074530789,-0.017455813639230305,-0.6011093927186426,-0.7617806492361284,-0.3026585656130192,0.315014237549251,-0.48770348762328675,-0.20664341510347697,-0.8099914444601981,-0.1623604623246129,-0.10255481090282567,-0.17552282309363412,-0.14034528556365883,-0.16619292329083746,0
-0.6570128223658981,-0.5954852084072595,-0.007656064186888868,-0.04845472660492674,0.10173731624138864,-0.2238359852783009,0.06549223888133521,-0.37750023148524425,-0.536740282421258,-0.04946581367751587,-0.14119856612941428,-0.41432165628433537,-0.536019352578443,-0.054615458490408136,-0.3830349974460573,-0.10970281479598208,-0.3550100417980269,-0.21424299878065578,-0.260851807148655,-0.298886979467528,-0.11280958594344002,-0.18847284621527813,-0.12406573506854343,-0.5480837101992648,-0.4243717768750149,-0.5012598852366941,-0.4772949222444655,-0.2697288074530789,-0.017455813639230305,1.6635907076369094,-0.7617806492361284,-0.3026585656130192,0.315014237549251,1.9986076918113689,-0.20234779641771672,1.0965886013157895,-0.1623604623246129,-0.10255481090282567,-0.17552282309363412,-0.14034528556365883,-0.16619292329083746,0
1.5190150026261238,-0.6419988875885361,-0.0107501024823598,-0.11083010428187172,-0.26561113478846793,0.2541313751493708,-0.16856100056436069,-0.6373032918047213,0.9121202310271052,0.10530636122027365,0.029471767153489408,-0.4613315827997726,-0.5781549784042468,-0.054600999502594706,-0.4434720585789194,-0.11247989192153114,-0.4131677810258135,-0.26561054712767346,-0.322684558925298,-0.35043359309232824,-0.11280385029304361,-0.18847284621527813,0.23781469696779636,1.0635331319610586,-0.6773585901782825,-0.6543154124250226,-0.50867897987816,-0.2697288074530789,-0.017455813639230305,-0.6011093927186426,-0.7617806492361284,-0.3026585656130192,0.315014237549251,-0.48770348762328675,-0.20664341510347697,2.367641965166448,-0.1623604623246129,-0.10255481090282567,-0.17552282309363412,-0.14034528556365883,-0.16619292329083746,0
-0.6570128223658981,-0.45130141129667706,-0.012297121630095269,0.11729061124485907,0.9740736379274784,15.42390498110381,4.470739641533968,-0.6679886926298565,-0.44618650033073537,-0.04952528774989524,-0.14123547184825605,-0.07579963704174644,-0.21995448640298762,-0.05461388686129798,-0.4434766360193028,-0.11248553208832586,-0.17182725516681643,0.018624704305229244,0.1435192956421417,-0.027593997807560302,-0.11280896250317955,5.305804099004144,-0.12414668775741715,-0.31785273274779,-0.25272586811151193,0.27175957333010714,-0.321177667979878,-0.2697288074530789,-0.017455813639230305,-0.6011093927186426,1.31271383829813,3.3040531926613457,3.7148837122201392,-0.46812020036360485,-0.20650917701954696,-0.8099914444601981,-0.15526243944354287,-0.10255481090282567,-0.17065800104312429,-0.13248440267647463,-0.16619292329083746,0
